starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	33
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	33
Thu Feb 06 23:39:19 2014	1391747959	0	34	34	33
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	33
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	33
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:14 2014	1391747954	0	34	34	33
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	27
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:19 2014	1391747959	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:17 2014	1391747957	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	34	34	34
Thu Feb 06 23:39:18 2014	1391747958	0	34	34	34
Thu Feb 06 23:39:16 2014	1391747956	0	34	34	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:19 2014	1391747959	0	35	35	34
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	32
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	34
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	33
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	32
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	35
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	34
Thu Feb 06 23:39:18 2014	1391747958	0	35	35	35
Thu Feb 06 23:39:18 2014	1391747958	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:14 2014	1391747954	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	35
Thu Feb 06 23:39:18 2014	1391747958	0	35	35	35
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	34
Thu Feb 06 23:39:15 2014	1391747955	0	35	35	35
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	35
Thu Feb 06 23:39:17 2014	1391747957	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	34
Thu Feb 06 23:39:18 2014	1391747958	0	35	35	35
Thu Feb 06 23:39:16 2014	1391747956	0	35	35	35
Thu Feb 06 23:39:18 2014	1391747958	0	35	35	35
