starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 19:58:35 2014	1391745515	431	1835	2266	1835
Thu Feb 06 19:58:42 2014	1391745522	1972	297	2268	297
Thu Feb 06 19:58:17 2014	1391745497	1707	564	2270	564
Thu Feb 06 19:58:40 2014	1391745520	462	1811	2274	1811
Thu Feb 06 19:57:55 2014	1391745475	1808	467	2274	467
Thu Feb 06 19:58:25 2014	1391745505	477	1798	2275	1798
Thu Feb 06 19:57:47 2014	1391745467	448	1829	2277	1829
Thu Feb 06 19:58:01 2014	1391745481	1791	486	2277	474
Thu Feb 06 19:58:33 2014	1391745513	1669	609	2277	607
Thu Feb 06 19:58:55 2014	1391745535	456	1826	2281	1825
Thu Feb 06 19:57:46 2014	1391745466	455	1826	2281	1815
Thu Feb 06 19:57:49 2014	1391745469	441	1840	2281	1840
Thu Feb 06 19:59:01 2014	1391745541	448	1834	2282	1834
Thu Feb 06 19:59:01 2014	1391745541	450	1833	2283	1832
Thu Feb 06 19:59:02 2014	1391745542	459	1824	2284	1824
Thu Feb 06 19:59:03 2014	1391745543	457	1829	2285	1825
Thu Feb 06 19:58:16 2014	1391745496	459	1833	2292	1833
Thu Feb 06 19:57:41 2014	1391745461	463	1832	2295	1832
Thu Feb 06 19:58:54 2014	1391745534	1701	596	2297	596
Thu Feb 06 19:59:00 2014	1391745540	461	1842	2303	1834
Thu Feb 06 19:58:58 2014	1391745538	1823	489	2312	489
Thu Feb 06 19:57:45 2014	1391745465	479	1834	2314	1834
Thu Feb 06 19:59:00 2014	1391745540	466	1850	2316	1849
Thu Feb 06 19:58:41 2014	1391745521	375	1957	2332	1957
