starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:06:20 2014	1391745980	0	5474	5474	5474
Thu Feb 06 23:07:50 2014	1391746070	0	5475	5475	5475
Thu Feb 06 23:06:26 2014	1391745986	0	5482	5482	5482
Thu Feb 06 23:06:23 2014	1391745983	0	5487	5487	5487
Thu Feb 06 23:06:26 2014	1391745986	0	5488	5488	5488
Thu Feb 06 23:06:20 2014	1391745980	0	5499	5499	5499
Thu Feb 06 23:06:35 2014	1391745995	0	5500	5500	5499
Thu Feb 06 23:06:31 2014	1391745991	0	5500	5500	5500
Thu Feb 06 23:07:41 2014	1391746061	0	5501	5501	5501
Thu Feb 06 23:06:26 2014	1391745986	0	5502	5502	5502
Thu Feb 06 23:05:50 2014	1391745950	39	5469	5508	5468
Thu Feb 06 23:06:23 2014	1391745983	0	5515	5515	5515
Thu Feb 06 23:07:50 2014	1391746070	0	5515	5515	5515
Thu Feb 06 23:07:50 2014	1391746070	0	5521	5521	5521
Thu Feb 06 23:07:49 2014	1391746069	0	5523	5523	5523
Thu Feb 06 23:05:50 2014	1391745950	39	5489	5528	5489
Thu Feb 06 23:05:50 2014	1391745950	39	5489	5528	5489
Thu Feb 06 23:06:20 2014	1391745980	0	5536	5536	5536
Thu Feb 06 23:06:20 2014	1391745980	0	5543	5543	5542
Thu Feb 06 23:06:27 2014	1391745987	0	5549	5549	5549
Thu Feb 06 23:07:49 2014	1391746069	0	5559	5559	5559
Thu Feb 06 23:07:50 2014	1391746070	0	5561	5561	5561
Thu Feb 06 23:06:27 2014	1391745987	0	5565	5565	5565
Thu Feb 06 23:06:27 2014	1391745987	0	5583	5583	5583
Thu Feb 06 23:06:27 2014	1391745987	0	5608	5608	5608
Thu Feb 06 23:05:58 2014	1391745958	0	5611	5611	5611
Thu Feb 06 23:06:26 2014	1391745986	0	5615	5615	5615
Thu Feb 06 23:06:35 2014	1391745995	0	5631	5631	5631
Thu Feb 06 23:05:50 2014	1391745950	40	5600	5640	5600
Thu Feb 06 23:05:50 2014	1391745950	40	5618	5658	5618
