starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:34:44 2014	1391736884	21	1292	1314	1292
Thu Feb 06 20:34:44 2014	1391736884	18	1296	1314	1296
Thu Feb 06 20:34:42 2014	1391736882	16	1299	1315	1299
Thu Feb 06 20:34:30 2014	1391736870	1022	293	1315	292
Thu Feb 06 20:34:55 2014	1391736895	23	1292	1315	1292
Thu Feb 06 20:34:51 2014	1391736891	17	1298	1315	1297
Thu Feb 06 20:34:55 2014	1391736895	23	1293	1316	1293
Thu Feb 06 20:34:44 2014	1391736884	19	1297	1316	1295
Thu Feb 06 20:34:40 2014	1391736880	45	1272	1316	1271
Thu Feb 06 20:34:44 2014	1391736884	23	1294	1316	1294
Thu Feb 06 20:34:46 2014	1391736886	31	1286	1317	1284
Thu Feb 06 20:34:44 2014	1391736884	20	1298	1318	1296
Thu Feb 06 20:34:53 2014	1391736893	19	1299	1318	1298
Thu Feb 06 20:34:46 2014	1391736886	32	1286	1318	1285
Thu Feb 06 20:34:42 2014	1391736882	17	1303	1320	1303
Thu Feb 06 20:34:53 2014	1391736893	17	1304	1320	1302
Thu Feb 06 20:34:55 2014	1391736895	18	1303	1320	1303
Thu Feb 06 20:34:55 2014	1391736895	21	1300	1321	1300
Thu Feb 06 20:34:53 2014	1391736893	22	1300	1322	1300
Thu Feb 06 20:34:30 2014	1391736870	1026	296	1322	295
Thu Feb 06 20:34:28 2014	1391736868	1010	312	1323	312
Thu Feb 06 20:34:46 2014	1391736886	38	1285	1323	1285
Thu Feb 06 20:34:53 2014	1391736893	25	1298	1323	1298
Thu Feb 06 20:34:40 2014	1391736880	27	1297	1323	1297
Thu Feb 06 20:34:40 2014	1391736880	29	1295	1324	1292
Thu Feb 06 20:34:55 2014	1391736895	24	1300	1324	1300
Thu Feb 06 20:34:35 2014	1391736875	1041	283	1324	282
Thu Feb 06 20:34:55 2014	1391736895	23	1302	1325	1301
Thu Feb 06 20:34:44 2014	1391736884	18	1306	1325	1304
Thu Feb 06 20:34:44 2014	1391736884	19	1306	1325	1305
Thu Feb 06 20:34:35 2014	1391736875	1038	288	1326	287
Thu Feb 06 20:34:55 2014	1391736895	20	1307	1327	1307
Thu Feb 06 20:34:44 2014	1391736884	18	1309	1327	1307
Thu Feb 06 20:34:40 2014	1391736880	39	1288	1327	1288
Thu Feb 06 20:34:40 2014	1391736880	40	1287	1327	1287
Thu Feb 06 20:34:35 2014	1391736875	1039	289	1328	288
Thu Feb 06 20:34:35 2014	1391736875	1039	289	1328	288
Thu Feb 06 20:34:44 2014	1391736884	19	1310	1328	1307
Thu Feb 06 20:34:35 2014	1391736875	1039	289	1329	288
Thu Feb 06 20:34:35 2014	1391736875	1040	289	1329	288
Thu Feb 06 20:34:35 2014	1391736875	1040	289	1329	288
Thu Feb 06 20:34:28 2014	1391736868	1010	319	1329	319
Thu Feb 06 20:34:40 2014	1391736880	15	1315	1329	1314
Thu Feb 06 20:34:44 2014	1391736884	16	1314	1330	1314
Thu Feb 06 20:34:55 2014	1391736895	22	1309	1331	1307
Thu Feb 06 20:34:51 2014	1391736891	18	1313	1331	1311
Thu Feb 06 20:34:40 2014	1391736880	40	1291	1332	1291
Thu Feb 06 20:34:40 2014	1391736880	41	1291	1332	1290
Thu Feb 06 20:34:44 2014	1391736884	19	1313	1332	1311
Thu Feb 06 20:34:44 2014	1391736884	20	1313	1333	1311
Thu Feb 06 20:34:55 2014	1391736895	23	1310	1333	1310
Thu Feb 06 20:34:44 2014	1391736884	19	1314	1333	1312
Thu Feb 06 20:34:44 2014	1391736884	19	1315	1334	1312
Thu Feb 06 20:34:42 2014	1391736882	18	1316	1334	1316
Thu Feb 06 20:34:44 2014	1391736884	19	1316	1335	1314
Thu Feb 06 20:34:44 2014	1391736884	20	1316	1336	1314
Thu Feb 06 20:34:53 2014	1391736893	26	1310	1336	1308
Thu Feb 06 20:34:40 2014	1391736880	35	1301	1336	1301
Thu Feb 06 20:34:53 2014	1391736893	25	1312	1337	1312
Thu Feb 06 20:34:42 2014	1391736882	14	1323	1337	1322
