starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:33:03 2014	1391736783	20	139	159	139
Thu Feb 06 20:33:04 2014	1391736784	29	130	160	130
Thu Feb 06 20:33:06 2014	1391736786	74	85	160	84
Thu Feb 06 20:33:08 2014	1391736788	35	125	160	125
Thu Feb 06 20:33:04 2014	1391736784	21	138	160	138
Thu Feb 06 20:33:03 2014	1391736783	32	128	160	128
Thu Feb 06 20:33:05 2014	1391736785	17	143	160	142
Thu Feb 06 20:33:03 2014	1391736783	32	128	160	128
Thu Feb 06 20:33:06 2014	1391736786	69	92	160	90
Thu Feb 06 20:33:08 2014	1391736788	50	110	160	110
Thu Feb 06 20:33:04 2014	1391736784	22	138	160	137
Thu Feb 06 20:33:08 2014	1391736788	25	135	160	135
Thu Feb 06 20:33:04 2014	1391736784	21	139	160	139
Thu Feb 06 20:33:03 2014	1391736783	26	134	160	134
Thu Feb 06 20:33:06 2014	1391736786	69	92	160	90
Thu Feb 06 20:33:08 2014	1391736788	28	133	160	132
Thu Feb 06 20:33:05 2014	1391736785	35	125	160	120
Thu Feb 06 20:33:03 2014	1391736783	34	126	160	126
Thu Feb 06 20:33:05 2014	1391736785	25	135	160	133
Thu Feb 06 20:33:09 2014	1391736789	52	109	161	109
Thu Feb 06 20:33:03 2014	1391736783	24	137	161	137
Thu Feb 06 20:33:08 2014	1391736788	22	139	161	139
Thu Feb 06 20:33:03 2014	1391736783	26	135	161	135
Thu Feb 06 20:33:03 2014	1391736783	26	135	161	135
Thu Feb 06 20:33:05 2014	1391736785	23	138	161	138
Thu Feb 06 20:33:09 2014	1391736789	52	109	161	109
Thu Feb 06 20:33:06 2014	1391736786	29	132	161	132
Thu Feb 06 20:33:06 2014	1391736786	29	132	161	132
Thu Feb 06 20:33:04 2014	1391736784	24	137	161	137
Thu Feb 06 20:33:04 2014	1391736784	22	140	161	139
Thu Feb 06 20:33:09 2014	1391736789	48	114	161	113
